law_id,law_name,gap_inr,gap_pct,severity,penalty,worker_id,state,industry,gender
6,"POSH Act, 2013 (Severe Discrimination)",4929.635667826347,27.22989169679433,CRITICAL,51232.408916956585,6268,Jharkhand,Retail,Female
1,"Minimum Wages Act, 1948",9516.0,48.8,HIGH,1451.6,6269,Uttar Pradesh,Agriculture,Male
3,"Payment of Wages Act, 1936",7566.0,38.800000000000004,MEDIUM,578.3,6269,Uttar Pradesh,Agriculture,Male
8,Agricultural Labourers Act (State),2086.4155574374818,14.692561456420636,MEDIUM,1125.1849334462488,6269,Uttar Pradesh,Agriculture,Male
1,"Minimum Wages Act, 1948",10748.0,55.117948717948714,HIGH,1574.8,6270,Uttar Pradesh,Leather,Female
2,"Equal Remuneration Act, 1976",6636.200453789137,36.65646546950071,HIGH,10995.43006806837,6270,Uttar Pradesh,Leather,Female
3,"Payment of Wages Act, 1936",8798.0,45.11794871794872,MEDIUM,639.9000000000001,6270,Uttar Pradesh,Leather,Female
6,"POSH Act, 2013 (Severe Discrimination)",3920.6356678263473,21.656465469500706,CRITICAL,50980.158916956585,6270,Uttar Pradesh,Leather,Female
1,"Minimum Wages Act, 1948",1588.0,8.921348314606742,MEDIUM,658.8,6272,Jharkhand,Food Processing,Female
1,"Minimum Wages Act, 1948",3866.0,19.825641025641026,MEDIUM,886.6,6273,Telangana,Retail,Female
3,"Payment of Wages Act, 1936",1916.0,9.825641025641026,MEDIUM,295.8,6273,Telangana,Retail,Female
1,"Minimum Wages Act, 1948",9011.0,48.70810810810811,HIGH,1401.1,6274,Punjab,Food Processing,Female
2,"Equal Remuneration Act, 1976",5899.200453789137,32.585489127067206,HIGH,10884.88006806837,6274,Punjab,Food Processing,Female
3,"Payment of Wages Act, 1936",7161.0,38.70810810810811,MEDIUM,558.05,6274,Punjab,Food Processing,Female
6,"POSH Act, 2013 (Severe Discrimination)",3183.6356678263473,17.585489127067206,CRITICAL,50795.908916956585,6274,Punjab,Food Processing,Female
1,"Minimum Wages Act, 1948",2340.0,13.0,MEDIUM,734.0,6276,Madhya Pradesh,Agriculture,Male
3,"Payment of Wages Act, 1936",540.0,3.0,MEDIUM,227.0,6276,Madhya Pradesh,Agriculture,Male
1,"Minimum Wages Act, 1948",6654.0,32.61764705882353,HIGH,1165.4,6277,Haryana,Mining,Male
3,"Payment of Wages Act, 1936",4614.0,22.61764705882353,MEDIUM,430.70000000000005,6277,Haryana,Mining,Male
1,"Minimum Wages Act, 1948",12584.0,61.686274509803916,HIGH,1758.4,6280,West Bengal,Agriculture,Female
2,"Equal Remuneration Act, 1976",7572.200453789137,41.82666066151937,HIGH,11135.830068068371,6280,West Bengal,Agriculture,Female
3,"Payment of Wages Act, 1936",10544.0,51.68627450980392,MEDIUM,727.2,6280,West Bengal,Agriculture,Female
6,"POSH Act, 2013 (Severe Discrimination)",4856.635667826347,26.826660661519362,CRITICAL,51214.158916956585,6280,West Bengal,Agriculture,Female
8,Agricultural Labourers Act (State),4254.415557437482,29.959641460675453,MEDIUM,1255.264933446249,6280,West Bengal,Agriculture,Female
1,"Minimum Wages Act, 1948",5806.0,28.46078431372549,MEDIUM,1080.6,6282,Haryana,Manufacturing,Female
2,"Equal Remuneration Act, 1976",794.2004537891371,4.386935221879954,HIGH,10119.13006806837,6282,Haryana,Manufacturing,Female
3,"Payment of Wages Act, 1936",3766.0,18.46078431372549,MEDIUM,388.3,6282,Haryana,Manufacturing,Female
1,"Minimum Wages Act, 1948",6911.0,33.877450980392155,HIGH,1191.1,6283,West Bengal,Leather,Male
3,"Payment of Wages Act, 1936",4871.0,23.877450980392155,MEDIUM,443.55,6283,West Bengal,Leather,Male
1,"Minimum Wages Act, 1948",12428.0,63.733333333333334,HIGH,1742.8000000000002,6285,Uttar Pradesh,Textiles,Female
2,"Equal Remuneration Act, 1976",8316.200453789137,45.936302993636765,HIGH,11247.43006806837,6285,Uttar Pradesh,Textiles,Female
3,"Payment of Wages Act, 1936",10478.0,53.733333333333334,MEDIUM,723.9,6285,Uttar Pradesh,Textiles,Female
4,"Contract Labour (R&A) Act, 1970",3064.6019675925927,21.163121371177777,HIGH,5306.460196759259,6285,Uttar Pradesh,Textiles,Female
6,"POSH Act, 2013 (Severe Discrimination)",5600.635667826347,30.936302993636765,CRITICAL,51400.158916956585,6285,Uttar Pradesh,Textiles,Female
1,"Minimum Wages Act, 1948",10460.0,51.27450980392156,HIGH,1546.0,6286,Haryana,Manufacturing,Female
2,"Equal Remuneration Act, 1976",5448.200453789137,30.094294648861634,HIGH,10817.230068068371,6286,Haryana,Manufacturing,Female
3,"Payment of Wages Act, 1936",8420.0,41.27450980392157,MEDIUM,621.0,6286,Haryana,Manufacturing,Female
6,"POSH Act, 2013 (Severe Discrimination)",2732.6356678263473,15.094294648861634,CRITICAL,50683.158916956585,6286,Haryana,Manufacturing,Female
1,"Minimum Wages Act, 1948",3264.0,18.133333333333333,MEDIUM,826.4000000000001,6287,Tamil Nadu,Construction,Male
3,"Payment of Wages Act, 1936",1464.0,8.133333333333333,MEDIUM,273.2,6287,Tamil Nadu,Construction,Male
1,"Minimum Wages Act, 1948",10655.0,60.885714285714286,HIGH,1565.5,6288,Odisha,Textiles,Female
2,"Equal Remuneration Act, 1976",8543.200453789137,47.19018580195753,HIGH,11281.480068068371,6288,Odisha,Textiles,Female
3,"Payment of Wages Act, 1936",8905.0,50.885714285714286,MEDIUM,645.25,6288,Odisha,Textiles,Female
4,"Contract Labour (R&A) Act, 1970",3291.6019675925927,22.73070783169003,HIGH,5329.16019675926,6288,Odisha,Textiles,Female
6,"POSH Act, 2013 (Severe Discrimination)",5827.635667826347,32.19018580195753,CRITICAL,51456.908916956585,6288,Odisha,Textiles,Female
1,"Minimum Wages Act, 1948",4107.0,21.06153846153846,MEDIUM,910.7,6289,Uttar Pradesh,Manufacturing,Female
3,"Payment of Wages Act, 1936",2157.0,11.061538461538461,MEDIUM,307.85,6289,Uttar Pradesh,Manufacturing,Female
1,"Minimum Wages Act, 1948",6483.0,36.421348314606746,HIGH,1148.3000000000002,6292,Jharkhand,Agriculture,Female
2,"Equal Remuneration Act, 1976",4071.200453789137,22.48814210675726,HIGH,10610.68006806837,6292,Jharkhand,Agriculture,Female
3,"Payment of Wages Act, 1936",4703.0,26.42134831460674,MEDIUM,435.15,6292,Jharkhand,Agriculture,Female
6,"POSH Act, 2013 (Severe Discrimination)",1355.6356678263473,7.488142106757254,CRITICAL,50338.908916956585,6292,Jharkhand,Agriculture,Female
8,Agricultural Labourers Act (State),753.4155574374818,5.305560697346989,MEDIUM,1045.204933446249,6292,Jharkhand,Agriculture,Female
1,"Minimum Wages Act, 1948",6551.0,36.394444444444446,HIGH,1155.1,6293,Tamil Nadu,Manufacturing,Male
3,"Payment of Wages Act, 1936",4751.0,26.394444444444442,MEDIUM,437.55,6293,Tamil Nadu,Manufacturing,Male
1,"Minimum Wages Act, 1948",1285.0,6.299019607843137,MEDIUM,628.5,6295,Maharashtra,Chemicals,Male
1,"Minimum Wages Act, 1948",12136.0,59.49019607843137,HIGH,1713.6000000000001,6296,Haryana,Construction,Male
3,"Payment of Wages Act, 1936",10096.0,49.49019607843137,MEDIUM,704.8,6296,Haryana,Construction,Male
4,"Contract Labour (R&A) Act, 1970",1428.667350928641,10.31777022198367,HIGH,5142.8667350928645,6296,Haryana,Construction,Male
7,"Building & Construction Workers Act, 1996",3505.6674975562073,25.31777022198367,MEDIUM,2280.4533998044967,6296,Haryana,Construction,Male
1,"Minimum Wages Act, 1948",6440.0,33.02564102564103,HIGH,1144.0,6297,Rajasthan,Agriculture,Female
2,"Equal Remuneration Act, 1976",2328.200453789137,12.860310675466094,HIGH,10349.230068068371,6297,Rajasthan,Agriculture,Female
3,"Payment of Wages Act, 1936",4490.0,23.025641025641026,MEDIUM,424.5,6297,Rajasthan,Agriculture,Female
1,"Minimum Wages Act, 1948",5011.0,24.563725490196077,MEDIUM,1001.1,6298,West Bengal,Services,Female
3,"Payment of Wages Act, 1936",2971.0,14.563725490196077,MEDIUM,348.55,6298,West Bengal,Services,Female
1,"Minimum Wages Act, 1948",8473.0,39.226851851851855,HIGH,1347.3000000000002,6299,Gujarat,Manufacturing,Male
3,"Payment of Wages Act, 1936",6313.0,29.226851851851855,MEDIUM,515.6500000000001,6299,Gujarat,Manufacturing,Male
1,"Minimum Wages Act, 1948",149.0,0.7303921568627452,MEDIUM,514.9,6300,West Bengal,Agriculture,Male
1,"Minimum Wages Act, 1948",10382.0,50.8921568627451,HIGH,1538.2,6301,Maharashtra,Construction,Male
3,"Payment of Wages Act, 1936",8342.0,40.8921568627451,MEDIUM,617.1,6301,Maharashtra,Construction,Male
7,"Building & Construction Workers Act, 1996",1751.6674975562073,12.650462498043613,MEDIUM,2140.1333998044965,6301,Maharashtra,Construction,Male
1,"Minimum Wages Act, 1948",1780.0,8.24074074074074,MEDIUM,678.0,6304,Karnataka,Machinery,Male
1,"Minimum Wages Act, 1948",6785.0,34.794871794871796,HIGH,1178.5,6305,Uttar Pradesh,Silk,Female
2,"Equal Remuneration Act, 1976",2673.200453789137,14.76599159560118,HIGH,10400.980068068371,6305,Uttar Pradesh,Silk,Female
3,"Payment of Wages Act, 1936",4835.0,24.794871794871796,MEDIUM,441.75,6305,Uttar Pradesh,Silk,Female
1,"Minimum Wages Act, 1948",6760.0,33.13725490196078,HIGH,1176.0,6306,Haryana,Metals,Male
3,"Payment of Wages Act, 1936",4720.0,23.137254901960784,MEDIUM,436.0,6306,Haryana,Metals,Male
1,"Minimum Wages Act, 1948",1230.0,7.321428571428572,MEDIUM,623.0,6307,Assam,Retail,Male
1,"Minimum Wages Act, 1948",11046.0,51.138888888888886,HIGH,1604.6000000000001,6309,Gujarat,Mining,Male
3,"Payment of Wages Act, 1936",8886.0,41.13888888888889,MEDIUM,644.3,6309,Gujarat,Mining,Male
1,"Minimum Wages Act, 1948",782.0,4.344444444444444,MEDIUM,578.2,6310,Tamil Nadu,Food Processing,Male
1,"Minimum Wages Act, 1948",8929.0,39.684444444444445,HIGH,1392.9,6311,Chhattisgarh,Leather,Male
3,"Payment of Wages Act, 1936",6679.0,29.684444444444445,MEDIUM,533.95,6311,Chhattisgarh,Leather,Male
1,"Minimum Wages Act, 1948",4285.0,19.837962962962962,MEDIUM,928.5,6318,Karnataka,Retail,Male
3,"Payment of Wages Act, 1936",2125.0,9.837962962962964,MEDIUM,306.25,6318,Karnataka,Retail,Male
1,"Minimum Wages Act, 1948",1951.0,9.032407407407407,MEDIUM,695.1,6320,Karnataka,Mining,Male
1,"Minimum Wages Act, 1948",3453.0,17.70769230769231,MEDIUM,845.3,6321,Uttar Pradesh,Manufacturing,Female
3,"Payment of Wages Act, 1936",1503.0,7.707692307692307,MEDIUM,275.15,6321,Uttar Pradesh,Manufacturing,Female
1,"Minimum Wages Act, 1948",9387.0,50.740540540540536,HIGH,1438.7,6322,Punjab,Agriculture,Male
3,"Payment of Wages Act, 1936",7537.0,40.74054054054054,MEDIUM,576.85,6322,Punjab,Agriculture,Male
8,Agricultural Labourers Act (State),2957.4155574374818,20.82615310019644,MEDIUM,1177.4449334462488,6322,Punjab,Agriculture,Male
1,"Minimum Wages Act, 1948",2603.0,14.623595505617978,MEDIUM,760.3,6323,Jharkhand,Services,Female
2,"Equal Remuneration Act, 1976",191.2004537891371,1.056136396252546,HIGH,10028.68006806837,6323,Jharkhand,Services,Female
3,"Payment of Wages Act, 1936",823.0,4.623595505617978,MEDIUM,241.15,6323,Jharkhand,Services,Female
1,"Minimum Wages Act, 1948",8253.0,45.85,HIGH,1325.3000000000002,6324,Tamil Nadu,Retail,Male
3,"Payment of Wages Act, 1936",6453.0,35.85,MEDIUM,522.6500000000001,6324,Tamil Nadu,Retail,Male
1,"Minimum Wages Act, 1948",3881.0,20.97837837837838,MEDIUM,888.1,6325,Punjab,Small Manufacturing,Male
3,"Payment of Wages Act, 1936",2031.0,10.978378378378379,MEDIUM,301.55,6325,Punjab,Small Manufacturing,Male
1,"Minimum Wages Act, 1948",7497.0,41.65,HIGH,1249.7,6326,Tamil Nadu,Metals,Male
3,"Payment of Wages Act, 1936",5697.0,31.65,MEDIUM,484.85,6326,Tamil Nadu,Metals,Male
1,"Minimum Wages Act, 1948",4553.0,25.294444444444448,MEDIUM,955.3,6327,Tamil Nadu,Retail,Male
3,"Payment of Wages Act, 1936",2753.0,15.294444444444444,MEDIUM,337.65,6327,Tamil Nadu,Retail,Male
1,"Minimum Wages Act, 1948",7520.0,34.81481481481482,HIGH,1252.0,6329,Karnataka,Construction,Male
3,"Payment of Wages Act, 1936",5360.0,24.814814814814813,MEDIUM,468.0,6329,Karnataka,Construction,Male
1,"Minimum Wages Act, 1948",9516.0,42.29333333333333,HIGH,1451.6,6330,Chhattisgarh,Manufacturing,Female
2,"Equal Remuneration Act, 1976",2404.200453789137,13.280112849177012,HIGH,10360.63006806837,6330,Chhattisgarh,Manufacturing,Female
3,"Payment of Wages Act, 1936",7266.0,32.29333333333334,MEDIUM,563.3,6330,Chhattisgarh,Manufacturing,Female
1,"Minimum Wages Act, 1948",5541.0,28.415384615384614,MEDIUM,1054.1,6331,Rajasthan,Retail,Female
2,"Equal Remuneration Act, 1976",1429.200453789137,7.894492857490905,HIGH,10214.38006806837,6331,Rajasthan,Retail,Female
3,"Payment of Wages Act, 1936",3591.0,18.415384615384614,MEDIUM,379.55,6331,Rajasthan,Retail,Female
1,"Minimum Wages Act, 1948",1995.0,10.23076923076923,MEDIUM,699.5,6332,Uttar Pradesh,Textiles,Male
3,"Payment of Wages Act, 1936",45.0,0.23076923076923078,MEDIUM,202.25,6332,Uttar Pradesh,Textiles,Male
1,"Minimum Wages Act, 1948",7408.0,36.31372549019608,HIGH,1240.8000000000002,6333,West Bengal,Small Manufacturing,Female
2,"Equal Remuneration Act, 1976",2396.200453789137,13.235923146681126,HIGH,10359.43006806837,6333,West Bengal,Small Manufacturing,Female
3,"Payment of Wages Act, 1936",5368.0,26.313725490196077,MEDIUM,468.40000000000003,6333,West Bengal,Small Manufacturing,Female
1,"Minimum Wages Act, 1948",9791.0,43.51555555555556,HIGH,1479.1,6334,Chhattisgarh,Manufacturing,Female
2,"Equal Remuneration Act, 1976",2679.200453789137,14.799133872473094,HIGH,10401.88006806837,6334,Chhattisgarh,Manufacturing,Female
3,"Payment of Wages Act, 1936",7541.0,33.51555555555555,MEDIUM,577.05,6334,Chhattisgarh,Manufacturing,Female
1,"Minimum Wages Act, 1948",1704.0,8.738461538461538,MEDIUM,670.4,6335,Telangana,Manufacturing,Male
1,"Minimum Wages Act, 1948",3731.0,17.27314814814815,MEDIUM,873.1,6337,Gujarat,Metals,Female
3,"Payment of Wages Act, 1936",1571.0,7.273148148148148,MEDIUM,278.55,6337,Gujarat,Metals,Female
1,"Minimum Wages Act, 1948",406.0,1.9901960784313726,MEDIUM,540.6,6338,Maharashtra,Machinery,Male
1,"Minimum Wages Act, 1948",741.0,3.6323529411764706,MEDIUM,574.1,6339,West Bengal,Agriculture,Male
1,"Minimum Wages Act, 1948",10876.0,58.78918918918919,HIGH,1587.6000000000001,6340,Punjab,Agriculture,Female
2,"Equal Remuneration Act, 1976",7764.200453789137,42.887213521420634,HIGH,11164.63006806837,6340,Punjab,Agriculture,Female
3,"Payment of Wages Act, 1936",9026.0,48.789189189189194,MEDIUM,651.3,6340,Punjab,Agriculture,Female
6,"POSH Act, 2013 (Severe Discrimination)",5048.635667826347,27.887213521420627,CRITICAL,51262.158916956585,6340,Punjab,Agriculture,Female
8,Agricultural Labourers Act (State),4446.415557437482,31.311707586513513,MEDIUM,1266.784933446249,6340,Punjab,Agriculture,Female
1,"Minimum Wages Act, 1948",6165.0,30.220588235294116,HIGH,1116.5,6341,Maharashtra,Agriculture,Female
2,"Equal Remuneration Act, 1976",1153.200453789137,6.369948121382837,HIGH,10172.980068068371,6341,Maharashtra,Agriculture,Female
3,"Payment of Wages Act, 1936",4125.0,20.22058823529412,MEDIUM,406.25,6341,Maharashtra,Agriculture,Female
1,"Minimum Wages Act, 1948",3452.0,18.65945945945946,MEDIUM,845.2,6342,Punjab,Textiles,Female
2,"Equal Remuneration Act, 1976",340.2004537891371,1.8791696052384228,HIGH,10051.03006806837,6342,Punjab,Textiles,Female
3,"Payment of Wages Act, 1936",1602.0,8.659459459459459,MEDIUM,280.1,6342,Punjab,Textiles,Female
1,"Minimum Wages Act, 1948",11802.0,54.63888888888889,HIGH,1680.2,6343,Gujarat,Construction,Male
3,"Payment of Wages Act, 1936",9642.0,44.638888888888886,MEDIUM,682.1,6343,Gujarat,Construction,Male
7,"Building & Construction Workers Act, 1996",1971.6674975562073,14.239292429210554,MEDIUM,2157.7333998044965,6343,Gujarat,Construction,Male
1,"Minimum Wages Act, 1948",9662.0,49.54871794871794,HIGH,1466.2,6344,Uttar Pradesh,Agriculture,Male
3,"Payment of Wages Act, 1936",7712.0,39.54871794871795,MEDIUM,585.6,6344,Uttar Pradesh,Agriculture,Male
8,Agricultural Labourers Act (State),2232.4155574374818,15.72069507294333,MEDIUM,1133.9449334462488,6344,Uttar Pradesh,Agriculture,Male
1,"Minimum Wages Act, 1948",13869.0,71.12307692307692,HIGH,1886.9,6345,Rajasthan,Agriculture,Male
3,"Payment of Wages Act, 1936",11919.0,61.12307692307692,MEDIUM,795.95,6345,Rajasthan,Agriculture,Male
8,Agricultural Labourers Act (State),6439.415557437482,45.34643565315551,MEDIUM,1386.3649334462489,6345,Rajasthan,Agriculture,Male
1,"Minimum Wages Act, 1948",6845.0,31.689814814814817,HIGH,1184.5,6346,Karnataka,Agriculture,Male
3,"Payment of Wages Act, 1936",4685.0,21.689814814814813,MEDIUM,434.25,6346,Karnataka,Agriculture,Male
1,"Minimum Wages Act, 1948",958.0,4.696078431372549,MEDIUM,595.8,6348,Maharashtra,Manufacturing,Male
1,"Minimum Wages Act, 1948",679.0,3.88,MEDIUM,567.9,6349,Odisha,Agriculture,Male
1,"Minimum Wages Act, 1948",11184.0,54.8235294117647,HIGH,1618.4,6350,Maharashtra,Small Manufacturing,Female
2,"Equal Remuneration Act, 1976",6172.200453789137,34.09346272473932,HIGH,10925.830068068371,6350,Maharashtra,Small Manufacturing,Female
3,"Payment of Wages Act, 1936",9144.0,44.82352941176471,MEDIUM,657.2,6350,Maharashtra,Small Manufacturing,Female
4,"Contract Labour (R&A) Act, 1970",1391.4622119815667,9.182437127015138,HIGH,5139.146221198157,6350,Maharashtra,Small Manufacturing,Female
6,"POSH Act, 2013 (Severe Discrimination)",3456.6356678263473,19.093462724739314,CRITICAL,50864.158916956585,6350,Maharashtra,Small Manufacturing,Female
1,"Minimum Wages Act, 1948",10078.0,49.40196078431372,HIGH,1507.8000000000002,6351,Maharashtra,Small Manufacturing,Female
2,"Equal Remuneration Act, 1976",5066.200453789137,27.984236354683077,HIGH,10759.93006806837,6351,Maharashtra,Small Manufacturing,Female
3,"Payment of Wages Act, 1936",8038.0,39.40196078431373,MEDIUM,601.9000000000001,6351,Maharashtra,Small Manufacturing,Female
4,"Contract Labour (R&A) Act, 1970",285.4622119815667,1.8838016520236835,HIGH,5028.546221198157,6351,Maharashtra,Small Manufacturing,Female
6,"POSH Act, 2013 (Severe Discrimination)",2350.6356678263473,12.984236354683077,CRITICAL,50587.658916956585,6351,Maharashtra,Small Manufacturing,Female
1,"Minimum Wages Act, 1948",9894.0,45.80555555555556,HIGH,1489.4,6352,Karnataka,Agriculture,Male
3,"Payment of Wages Act, 1936",7734.0,35.80555555555556,MEDIUM,586.7,6352,Karnataka,Agriculture,Male
8,Agricultural Labourers Act (State),364.41555743748177,2.5662183903104934,MEDIUM,1021.8649334462489,6352,Karnataka,Agriculture,Male
1,"Minimum Wages Act, 1948",6991.0,35.851282051282055,HIGH,1199.1,6353,Uttar Pradesh,Small Manufacturing,Male
3,"Payment of Wages Act, 1936",5041.0,25.851282051282055,MEDIUM,452.05,6353,Uttar Pradesh,Small Manufacturing,Male
1,"Minimum Wages Act, 1948",1789.0,10.05056179775281,MEDIUM,678.9,6354,Jharkhand,Manufacturing,Male
3,"Payment of Wages Act, 1936",9.0,0.050561797752808994,MEDIUM,200.45,6354,Jharkhand,Manufacturing,Male
1,"Minimum Wages Act, 1948",1919.0,10.965714285714286,MEDIUM,691.9,6355,Odisha,Agriculture,Female
3,"Payment of Wages Act, 1936",169.0,0.9657142857142857,MEDIUM,208.45,6355,Odisha,Agriculture,Female
1,"Minimum Wages Act, 1948",1141.0,5.851282051282052,MEDIUM,614.1,6356,Uttar Pradesh,Chemicals,Male
1,"Minimum Wages Act, 1948",4561.0,23.38974358974359,MEDIUM,956.1,6357,Rajasthan,Textiles,Female
2,"Equal Remuneration Act, 1976",449.2004537891371,2.48125430174487,HIGH,10067.38006806837,6357,Rajasthan,Textiles,Female
3,"Payment of Wages Act, 1936",2611.0,13.389743589743588,MEDIUM,330.55,6357,Rajasthan,Textiles,Female
1,"Minimum Wages Act, 1948",4292.0,22.01025641025641,MEDIUM,929.2,6358,Uttar Pradesh,Manufacturing,Female
2,"Equal Remuneration Act, 1976",180.2004537891371,0.9953755553207027,HIGH,10027.03006806837,6358,Uttar Pradesh,Manufacturing,Female
3,"Payment of Wages Act, 1936",2342.0,12.01025641025641,MEDIUM,317.1,6358,Uttar Pradesh,Manufacturing,Female
1,"Minimum Wages Act, 1948",11465.0,56.200980392156865,HIGH,1646.5,6359,Maharashtra,Services,Male
3,"Payment of Wages Act, 1936",9425.0,46.200980392156865,MEDIUM,671.25,6359,Maharashtra,Services,Male
1,"Minimum Wages Act, 1948",12162.0,62.36923076923077,HIGH,1716.2,6360,Uttar Pradesh,Food Processing,Female
2,"Equal Remuneration Act, 1976",8050.200453789137,44.46699538564856,HIGH,11207.53006806837,6360,Uttar Pradesh,Food Processing,Female
3,"Payment of Wages Act, 1936",10212.0,52.36923076923077,MEDIUM,710.6,6360,Uttar Pradesh,Food Processing,Female
6,"POSH Act, 2013 (Severe Discrimination)",5334.635667826347,29.466995385648552,CRITICAL,51333.658916956585,6360,Uttar Pradesh,Food Processing,Female
1,"Minimum Wages Act, 1948",1018.0,4.990196078431373,MEDIUM,601.8,6361,Maharashtra,Construction,Female
1,"Minimum Wages Act, 1948",1754.0,10.44047619047619,MEDIUM,675.4,6363,Assam,Retail,Male
3,"Payment of Wages Act, 1936",74.0,0.44047619047619047,MEDIUM,203.7,6363,Assam,Retail,Male
1,"Minimum Wages Act, 1948",13550.0,62.731481481481474,HIGH,1855.0,6364,Gujarat,Retail,Male
3,"Payment of Wages Act, 1936",11390.0,52.73148148148148,MEDIUM,769.5,6364,Gujarat,Retail,Male
1,"Minimum Wages Act, 1948",10711.0,57.8972972972973,HIGH,1571.1000000000001,6365,Punjab,Construction,Female
2,"Equal Remuneration Act, 1976",7599.200453789137,41.97580090744298,HIGH,11139.88006806837,6365,Punjab,Construction,Female
3,"Payment of Wages Act, 1936",8861.0,47.8972972972973,MEDIUM,643.05,6365,Punjab,Construction,Female
4,"Contract Labour (R&A) Act, 1970",1903.667350928641,13.748198482457743,HIGH,5190.3667350928645,6365,Punjab,Construction,Female
6,"POSH Act, 2013 (Severe Discrimination)",4883.635667826347,26.97580090744298,CRITICAL,51220.908916956585,6365,Punjab,Construction,Female
7,"Building & Construction Workers Act, 1996",3980.6674975562073,28.74819848245775,MEDIUM,2318.4533998044967,6365,Punjab,Construction,Female
1,"Minimum Wages Act, 1948",9599.0,44.43981481481482,HIGH,1459.9,6367,Karnataka,Construction,Male
3,"Payment of Wages Act, 1936",7439.0,34.43981481481482,MEDIUM,571.95,6367,Karnataka,Construction,Male
1,"Minimum Wages Act, 1948",8639.0,51.422619047619044,HIGH,1363.9,6368,Assam,Small Manufacturing,Male
3,"Payment of Wages Act, 1936",6959.0,41.422619047619044,MEDIUM,547.95,6368,Assam,Small Manufacturing,Male
4,"Contract Labour (R&A) Act, 1970",2446.4622119815667,16.14451707829542,HIGH,5244.646221198157,6368,Assam,Small Manufacturing,Male
1,"Minimum Wages Act, 1948",8364.0,42.89230769230769,HIGH,1336.4,6369,Rajasthan,Textiles,Male
3,"Payment of Wages Act, 1936",6414.0,32.892307692307696,MEDIUM,520.7,6369,Rajasthan,Textiles,Male
1,"Minimum Wages Act, 1948",5485.0,29.648648648648653,MEDIUM,1048.5,6370,Punjab,Textiles,Female
2,"Equal Remuneration Act, 1976",2373.200453789137,13.108877752005455,HIGH,10355.980068068371,6370,Punjab,Textiles,Female
3,"Payment of Wages Act, 1936",3635.0,19.64864864864865,MEDIUM,381.75,6370,Punjab,Textiles,Female
1,"Minimum Wages Act, 1948",976.0,5.809523809523809,MEDIUM,597.6,6371,Assam,Agriculture,Male
1,"Minimum Wages Act, 1948",4332.0,21.235294117647058,MEDIUM,933.2,6372,West Bengal,Machinery,Male
3,"Payment of Wages Act, 1936",2292.0,11.235294117647058,MEDIUM,314.6,6372,West Bengal,Machinery,Male
1,"Minimum Wages Act, 1948",9686.0,47.48039215686274,HIGH,1468.6,6373,Maharashtra,Agriculture,Male
3,"Payment of Wages Act, 1936",7646.0,37.48039215686275,MEDIUM,582.3,6373,Maharashtra,Agriculture,Male
8,Agricultural Labourers Act (State),1356.4155574374818,9.551893373807161,MEDIUM,1081.3849334462489,6373,Maharashtra,Agriculture,Male
1,"Minimum Wages Act, 1948",3446.0,17.671794871794873,MEDIUM,844.6,6374,Uttar Pradesh,Manufacturing,Male
3,"Payment of Wages Act, 1936",1496.0,7.671794871794872,MEDIUM,274.8,6374,Uttar Pradesh,Manufacturing,Male
1,"Minimum Wages Act, 1948",1134.0,5.815384615384615,MEDIUM,613.4,6375,Uttar Pradesh,Retail,Female
1,"Minimum Wages Act, 1948",12369.0,60.63235294117647,HIGH,1736.9,6376,Maharashtra,Agriculture,Male
3,"Payment of Wages Act, 1936",10329.0,50.63235294117647,MEDIUM,716.45,6376,Maharashtra,Agriculture,Male
8,Agricultural Labourers Act (State),4039.4155574374818,28.4456090801797,MEDIUM,1242.3649334462489,6376,Maharashtra,Agriculture,Male
1,"Minimum Wages Act, 1948",7195.0,35.26960784313726,HIGH,1219.5,6377,Maharashtra,Chemicals,Male
3,"Payment of Wages Act, 1936",5155.0,25.269607843137255,MEDIUM,457.75,6377,Maharashtra,Chemicals,Male
1,"Minimum Wages Act, 1948",3787.0,18.563725490196077,MEDIUM,878.7,6378,Haryana,Small Manufacturing,Male
3,"Payment of Wages Act, 1936",1747.0,8.563725490196077,MEDIUM,287.35,6378,Haryana,Small Manufacturing,Male
1,"Minimum Wages Act, 1948",11334.0,58.12307692307692,HIGH,1633.4,6379,Uttar Pradesh,Agriculture,Female
2,"Equal Remuneration Act, 1976",7222.200453789137,39.89336117732436,HIGH,11083.330068068371,6379,Uttar Pradesh,Agriculture,Female
3,"Payment of Wages Act, 1936",9384.0,48.12307692307692,MEDIUM,669.2,6379,Uttar Pradesh,Agriculture,Female
6,"POSH Act, 2013 (Severe Discrimination)",4506.635667826347,24.89336117732435,CRITICAL,51126.658916956585,6379,Uttar Pradesh,Agriculture,Female
8,Agricultural Labourers Act (State),3904.4155574374818,27.494937585449815,MEDIUM,1234.264933446249,6379,Uttar Pradesh,Agriculture,Female
1,"Minimum Wages Act, 1948",5900.0,27.314814814814813,MEDIUM,1090.0,6380,Karnataka,Manufacturing,Male
3,"Payment of Wages Act, 1936",3740.0,17.314814814814813,MEDIUM,387.0,6380,Karnataka,Manufacturing,Male
1,"Minimum Wages Act, 1948",2371.0,12.158974358974358,MEDIUM,737.1,6381,Telangana,Agriculture,Male
3,"Payment of Wages Act, 1936",421.0,2.158974358974359,MEDIUM,221.05,6381,Telangana,Agriculture,Male
